"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"DSREADY_OBJ_2D4","00028bf8","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_2F8","00028c1c","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_2FC","00028c20","Function","Global","User Defined","3","0"
"DSREADY_OBJ_32C","00028c50","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_34C","00028c70","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_394","00028cb8","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_3B4","00028cd8","Function","Global","User Defined","2","0"
"DSREADY_OBJ_3BC","00028ce0","Function","Global","User Defined","2","0"
"DSREADY_OBJ_3D8","00028cfc","Function","Global","Imported","0","0"
"DSREADY_OBJ_440","00028d64","Instruction Label","Global","Imported","1","0"
"DSREADY_OBJ_478","00028d9c","Function","Global","User Defined","4","0"
"DSREADY_OBJ_490","00028db4","Function","Global","Imported","0","0"
"DSREADY_OBJ_508","00028e2c","Function","Global","Imported","0","0"
"DSREADY_OBJ_528","00028e4c","Instruction Label","Global","Imported","1","0"
"ER_active","00028e5c","Function","Global","User Defined","0","0"
"ER_clear","00028e6c","Function","Global","Imported","0","0"
"DSREADY_OBJ_584","00028ea8","Instruction Label","Global","Imported","1","0"
"CdGetSector","00028f84","Function","Global","Imported","0","0"
"CD_getsector","00028fa4","Function","Global","User Defined","0","0"
"BIOS_2_OBJ_8C","00029030","Instruction Label","Global","Imported","1","0"
"BIOS_2_OBJ_D4","00029078","Instruction Label","Global","Imported","1","0"
"BIOS_2_OBJ_E8","0002908c","Instruction Label","Global","Imported","1","0"
"CD_getsector2","000290c4","Function","Global","User Defined","0","0"
"BIOS_3_OBJ_A0","00029164","Instruction Label","Global","Imported","1","0"
"BIOS_3_OBJ_B4","00029178","Instruction Label","Global","Imported","1","0"
"CdIntToPos","000291b4","Function","Global","User Defined","0","0"
"CdPosToInt","000292c4","Function","Global","User Defined","0","0"
"DsLastPos","00029344","Function","Global","Imported","0","0"
"D3_008_OBJ_24","00029368","Instruction Label","Global","Imported","1","0"
"D3_008_OBJ_44","00029388","Function","Global","User Defined","0","0"
"strcat","0002976c","Function","Global","User Defined","0","0"
"DsSystemStatus","0002ae08","Function","Global","Imported","0","0"
"D2_006_OBJ_3C","0002ae44","Instruction Label","Global","Imported","2","0"
"CdMix","0002b2dc","Function","Global","Imported","0","0"
"PCopen","0002b7c4","Function","Global","User Defined","0","0"
"OPEN_OBJ_18","0002b7dc","Instruction Label","Global","Imported","1","0"
"PClseek","0002b7f4","Function","Global","User Defined","0","0"
"LSEEK_OBJ_1C","0002b810","Instruction Label","Global","Imported","1","0"
"PCread","0002b818","Function","Global","Imported","0","0"
"read_obj_44","0002b85c","Instruction Label","Global","Imported","1","0"
"read_obj_50","0002b868","Instruction Label","Global","Imported","1","0"
"read_obj_74","0002b88c","Instruction Label","Global","Imported","1","0"
"read_obj_90","0002b8a8","Instruction Label","Global","Imported","1","0"
"read_obj_94","0002b8ac","Function","Global","User Defined","1","0"
"_SN_read","0002b8d4","Function","Global","User Defined","0","0"
"SNREAD_OBJ_10","0002b8e4","Instruction Label","Global","Imported","1","0"
"PCcreat","0002ba54","Function","Global","User Defined","0","0"
"CREAT_OBJ_18","0002ba6c","Instruction Label","Global","Imported","1","0"
"_SN_write","0002bb30","Function","Global","User Defined","0","0"
"SNWRITE_OBJ_10","0002bb40","Instruction Label","Global","Imported","1","0"
"ApplyMatrixLV","0002e5fc","Function","Global","User Defined","0","0"
"MTX_004_OBJ_54","0002e650","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_5C","0002e658","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_7C","0002e678","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_84","0002e680","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_A4","0002e6a0","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_AC","0002e6a8","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_F8","0002e6f4","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_FC","0002e6f8","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_114","0002e710","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_118","0002e714","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_130","0002e72c","Instruction Label","Global","Imported","1","0"
"MTX_004_OBJ_134","0002e730","Data Label","Global","Imported","1","0"
"SetDefDrawEnv","0002fd94","Function","Global","Imported","0","0"
"E03_OBJ_74","0002fe08","Instruction Label","Global","Imported","1","0"
"E03_OBJ_78","0002fe0c","Function","Global","User Defined","0","0"
"SetDefDispEnv","0002fe54","Function","Global","User Defined","0","0"
"SetDrawTPage","0002fee4","Function","Global","User Defined","0","0"
"P33_OBJ_14","0002fef8","Instruction Label","Global","Imported","1","0"
"P33_OBJ_20","0002ff04","Instruction Label","Global","Imported","1","0"
"SetDrawStp","0002ff14","Function","Global","User Defined","0","0"
"P40_OBJ_18","0002ff2c","Instruction Label","Global","Imported","1","0"
"P40_OBJ_1C","0002ff30","Function","Global","User Defined","0","0"
"SsEnd","00031e3c","Function","Global","Imported","0","0"
"SSEND_OBJ_5C","00031e98","Instruction Label","Global","Imported","1","0"
"SSEND_OBJ_80","00031ebc","Instruction Label","Global","Imported","1","0"
"SSEND_OBJ_88","00031ec4","Function","Global","User Defined","0","0"
"SSEND_OBJ_9C","00031ed8","Instruction Label","Global","Imported","2","0"
"SSSTART_OBJ_0","00031f0c","Function","Global","Imported","0","0"
"SSSTART_OBJ_1C","00031f28","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_74","00031f80","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_8C","00031f98","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_94","00031fa0","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_A8","00031fb4","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_B8","00031fc4","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_C0","00031fcc","Function","Global","User Defined","0","0"
"SSSTART_OBJ_104","00032010","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_11C","00032028","Instruction Label","Global","Imported","2","0"
"SSSTART_OBJ_138","00032044","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_150","0003205c","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_168","00032074","Instruction Label","Global","Imported","2","0"
"SSSTART_OBJ_170","0003207c","Function","Global","User Defined","1","0"
"SSSTART_OBJ_1A4","000320b0","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_1F4","00032100","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_208","00032114","Function","Global","User Defined","1","0"
"SSSTART_OBJ_210","0003211c","Function","Global","User Defined","0","0"
"SSSTART_OBJ_218","00032124","Function","Global","User Defined","1","0"
"SsStart","0003213c","Function","Global","Imported","1","0"
"SsStart2","0003215c","Function","Global","Imported","3","0"
"SSSTART_OBJ_270","0003217c","Function","Global","Imported","0","0"
"SSSTART_OBJ_29C","000321a8","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_2BC","000321c8","Function","Global","Imported","0","0"
"SSSTART_OBJ_2E0","000321ec","Instruction Label","Global","Imported","1","0"
"SSSTART_OBJ_2F4","00032200","Function","Global","User Defined","0","0"
"SsSeqCalledTbyT","0003221c","Function","Global","Imported","0","0"
"SSCALL_OBJ_68","00032284","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_AC","000322c8","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_100","0003231c","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_128","00032344","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_150","0003236c","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_178","00032394","Instruction Label","Global","Imported","2","0"
"SSCALL_OBJ_1A0","000323bc","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_1C8","000323e4","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_200","0003241c","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_220","0003243c","Instruction Label","Global","Imported","2","0"
"SSCALL_OBJ_238","00032454","Instruction Label","Global","Imported","1","0"
"SSCALL_OBJ_240","0003245c","Instruction Label","Global","Imported","1","0"
"_SsSndCrescendo","0003248c","Function","Global","Imported","0","0"
"CRES_OBJ_84","00032510","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_AC","00032538","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_C4","00032550","Instruction Label","Global","Imported","2","0"
"CRES_OBJ_11C","000325a8","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_128","000325b4","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_144","000325d0","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_150","000325dc","Function","Global","Imported","5","0"
"CRES_OBJ_174","00032600","Instruction Label","Global","Imported","0","0"
"CRES_OBJ_188","00032614","Instruction Label","Global","Imported","0","0"
"CRES_OBJ_1B8","00032644","Function","Global","User Defined","0","0"
"CRES_OBJ_1C8","00032654","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_1CC","00032658","Instruction Label","Global","Imported","1","0"
"CRES_OBJ_1D0","0003265c","Instruction Label","Global","Imported","1","0"
"_SsSndPause","0003269c","Function","Global","Imported","0","0"
"_SsSndPlay","0003273c","Function","Global","Imported","0","0"
"_SsSeqPlay","0003276c","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_7C","000327e8","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_94","00032800","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_9C","00032808","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_B0","0003281c","Instruction Label","Global","Imported","2","0"
"MIDIREAD_OBJ_DC","00032848","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_E0","0003284c","Function","Global","User Defined","1","0"
"_SsSeqGetEof","00032868","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_19C","00032908","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_1A8","00032914","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_1F8","00032964","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_204","00032970","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_20C","00032978","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_2C8","00032a34","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_2D4","00032a40","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_308","00032a74","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_328","00032a94","Function","Global","User Defined","0","0"
"_SsGetSeqData","00032aac","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_400","00032b6c","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_404","00032b70","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_440","00032bac","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_45C","00032bc8","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_4B4","00032c20","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_4E4","00032c50","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_514","00032c80","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_534","00032ca0","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_564","00032cd0","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_594","00032d00","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_5B0","00032d1c","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_5F8","00032d64","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_608","00032d74","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_628","00032d94","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_648","00032db4","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_654","00032dc0","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_670","00032ddc","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_680","00032dec","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_6A4","00032e10","Instruction Label","Global","Imported","1","0"
"MIDIREAD_OBJ_6A8","00032e14","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_6BC","00032e28","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_6C8","00032e34","Function","Global","User Defined","0","0"
"_SsReadDeltaValue","00032e5c","Function","Global","User Defined","0","0"
"MIDITIME_OBJ_60","00032ebc","Instruction Label","Global","Imported","1","0"
"MIDITIME_OBJ_88","00032ee4","Instruction Label","Global","Imported","1","0"
"MIDITIME_OBJ_9C","00032ef8","Instruction Label","Global","Imported","1","0"
"_SsSndNextSep","00032f0c","Function","Global","User Defined","0","0"
"_SsSndReplay","0003300c","Function","Global","User Defined","0","0"
"_SsInit","0003306c","Function","Global","Imported","0","0"
"SSINIT_OBJ_1C","00033088","Instruction Label","Global","Imported","1","0"
"SSINIT_OBJ_4C","000330b8","Instruction Label","Global","Imported","1","0"
"SSINIT_OBJ_54","000330c0","Instruction Label","Global","Imported","1","0"
"_SsSndStop","0003310c","Function","Global","Imported","0","0"
"SSSTOP_OBJ_144","00033250","Instruction Label","Global","Imported","1","0"
"SsSeqStop","0003328c","Function","Global","Imported","0","0"
"SsSepStop","000332b4","Function","Global","Imported","0","0"
"SsSetTickMode","000332ec","Function","Global","Imported","0","0"
"SSTICK_OBJ_3C","00033328","Instruction Label","Global","Imported","1","0"
"SSTICK_OBJ_4C","00033338","Function","Global","User Defined","0","0"
"SSTICK_OBJ_84","00033370","Function","Global","User Defined","0","0"
"SSTICK_OBJ_A8","00033394","Function","Global","User Defined","0","0"
"SSTICK_OBJ_BC","000333a8","Instruction Label","Global","Imported","2","0"
"SSTICK_OBJ_C8","000333b4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_D8","000333c4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_E8","000333d4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_100","000333ec","Function","Global","User Defined","0","0"
"SSTICK_OBJ_110","000333fc","Instruction Label","Global","Imported","1","0"
"SSTICK_OBJ_120","0003340c","Instruction Label","Global","Imported","3","0"
"SSTICK_OBJ_124","00033410","Function","Global","User Defined","1","0"
"SSTICK_OBJ_130","0003341c","Instruction Label","Global","Imported","1","0"
"SSTICK_OBJ_138","00033424","Function","Global","User Defined","0","0"
"_SsSndTempo","0003343c","Function","Global","User Defined","0","0"
"TEMPO_OBJ_78","000334b4","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_98","000334d4","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_B0","000334ec","Instruction Label","Global","Imported","2","0"
"TEMPO_OBJ_E0","0003351c","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_E8","00033524","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_10C","00033548","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_124","00033560","Function","Global","User Defined","0","0"
"TEMPO_OBJ_130","0003356c","Function","Global","User Defined","3","0"
"TEMPO_OBJ_174","000335b0","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_18C","000335c8","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_1B0","000335ec","Instruction Label","Global","Imported","1","0"
"TEMPO_OBJ_204","00033640","Function","Global","User Defined","0","0"
"TEMPO_OBJ_214","00033650","Instruction Label","Global","Imported","2","0"
"_SsVmFlush","0003366c","Function","Global","Imported","0","0"
"VM_F_OBJ_7C","000336e8","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_C4","00033730","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_E0","0003374c","Function","Global","Imported","3","0"
"VM_F_OBJ_100","0003376c","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_13C","000337a8","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_170","000337dc","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_18C","000337f8","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_190","000337fc","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_1A8","00033814","Function","Global","Imported","2","0"
"VM_F_OBJ_1AC","00033818","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_1F0","0003385c","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_21C","00033888","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_248","000338b4","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_284","000338f0","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_2C4","00033930","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_2F4","00033960","Instruction Label","Global","Imported","5","0"
"VM_F_OBJ_328","00033994","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_364","000339d0","Instruction Label","Global","Imported","1","0"
"VM_F_OBJ_37C","000339e8","Instruction Label","Global","Imported","2","0"
"_SsVmInit","00033b3c","Function","Global","Imported","0","0"
"VM_INIT_OBJ_54","00033b90","Instruction Label","Global","Imported","1","0"
"VM_INIT_OBJ_7C","00033bb8","Instruction Label","Global","Imported","1","0"
"VM_INIT_OBJ_AC","00033be8","Instruction Label","Global","Imported","1","0"
"VM_INIT_OBJ_F4","00033c30","Instruction Label","Global","Imported","1","0"
"VM_INIT_OBJ_FC","00033c38","Function","Global","User Defined","0","0"
"VM_INIT_OBJ_154","00033c90","Instruction Label","Global","Imported","1","0"
"VM_INIT_OBJ_2B0","00033dec","Instruction Label","Global","Imported","1","0"
"_SsVmKeyOffNow","00033e8c","Function","Global","User Defined","0","0"
"VM_NOWOF_OBJ_28","00033eb4","Instruction Label","Global","Imported","1","0"
"VM_NOWOF_OBJ_34","00033ec0","Function","Global","User Defined","0","0"
"_SsVmSetSeqVol","00033f4c","Function","Global","Imported","0","0"
"VM_SEQ_OBJ_80","00033fcc","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_98","00033fe4","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_D4","00034020","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_2F8","00034244","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_324","00034270","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_38C","000342d8","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_3BC","00034308","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_410","0003435c","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_440","0003438c","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_46C","000343b8","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_470","000343bc","Function","Global","Imported","9","0"
"VM_SEQ_OBJ_474","000343c0","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_514","00034460","Instruction Label","Global","Imported","3","0"
"VM_SEQ_OBJ_534","00034480","Instruction Label","Global","Imported","1","0"
"_SsVmGetSeqVol","000344b8","Function","Global","User Defined","0","0"
"_SsVmSeqKeyOff","0003451c","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_604","00034550","Instruction Label","Global","Imported","1","0"
"VM_SEQ_OBJ_64C","00034598","Instruction Label","Global","Imported","2","0"
"VM_SEQ_OBJ_668","000345b4","Instruction Label","Global","Imported","1","0"
"_SsVmVSetUp","000345cc","Function","Global","User Defined","0","0"
"VM_VSU_OBJ_50","0003461c","Instruction Label","Global","Imported","1","0"
"VM_VSU_OBJ_58","00034624","Instruction Label","Global","Imported","1","0"
"VM_VSU_OBJ_B8","00034684","Function","Global","User Defined","1","0"
"CloseEvent","0003472c","Function","Global","User Defined","0","0"
"DisableEvent","0003473c","Function","Global","User Defined","0","0"
"_SpuInit","0003477c","Function","Global","Imported","0","0"
"S_INI_OBJ_30","000347ac","Instruction Label","Global","Imported","1","0"
"S_INI_OBJ_40","000347bc","Instruction Label","Global","Imported","1","0"
"SpuStart","00034864","Function","Global","Imported","0","0"
"S_INI_OBJ_148","000348c4","Instruction Label","Global","Imported","1","0"
"OpenEvent","000348dc","Function","Global","User Defined","0","0"
"EnableEvent","000348ec","Function","Global","User Defined","0","0"
"SpuInitMalloc","000348fc","Function","Global","User Defined","0","0"
"S_M_INIT_OBJ_14","00034910","Instruction Label","Global","Imported","1","0"
"S_M_INIT_OBJ_4C","00034948","Function","Global","User Defined","0","0"
"SpuMalloc","0003495c","Function","Global","Imported","0","0"
"S_M_M_OBJ_38","00034994","Instruction Label","Global","Imported","1","0"
"S_M_M_OBJ_54","000349b0","Function","Global","User Defined","0","0"
"S_M_M_OBJ_74","000349d0","Instruction Label","Global","Imported","1","0"
"S_M_M_OBJ_A8","00034a04","Instruction Label","Global","Imported","1","0"
"S_M_M_OBJ_E4","00034a40","Instruction Label","Global","Imported","1","0"
"S_M_M_OBJ_114","00034a70","Instruction Label","Global","Imported","1","0"
"S_M_M_OBJ_11C","00034a78","Instruction Label","Global","Imported","2","0"
"S_M_M_OBJ_12C","00034a88","Function","Global","User Defined","1","0"
"S_M_M_OBJ_1FC","00034b58","Function","Global","Imported","2","0"
"S_M_M_OBJ_26C","00034bc8","Instruction Label","Global","Imported","2","0"
"S_M_M_OBJ_2A8","00034c04","Function","Global","User Defined","3","0"
"_spu_gcSPU","00034c2c","Function","Global","User Defined","0","0"
"S_M_INT_OBJ_38","00034c64","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_54","00034c80","Instruction Label","Global","Imported","0","0"
"S_M_INT_OBJ_6C","00034c98","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_BC","00034ce8","Instruction Label","Global","Imported","3","0"
"S_M_INT_OBJ_C4","00034cf0","Instruction Label","Global","Imported","0","0"
"S_M_INT_OBJ_DC","00034d08","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_FC","00034d28","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_110","00034d3c","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_120","00034d4c","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_14C","00034d78","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_180","00034dac","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_1C4","00034df0","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_1D4","00034e00","Function","Global","Imported","3","0"
"S_M_INT_OBJ_1EC","00034e18","Instruction Label","Global","Imported","2","0"
"S_M_INT_OBJ_218","00034e44","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_258","00034e84","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_270","00034e9c","Function","Global","User Defined","2","0"
"S_M_INT_OBJ_2A8","00034ed4","Instruction Label","Global","Imported","1","0"
"S_M_INT_OBJ_2F8","00034f24","Instruction Label","Global","Imported","2","0"
"SpuFree","00034f2c","Function","Global","Imported","0","0"
"S_M_F_OBJ_34","00034f60","Instruction Label","Global","Imported","1","0"
"S_M_F_OBJ_58","00034f84","Instruction Label","Global","Imported","1","0"
"S_M_F_OBJ_64","00034f90","Function","Global","User Defined","2","0"
"_SpuSetAnyVoice","00034fdc","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2C","00035008","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_74","00035050","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_84","00035060","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_F8","000350d4","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_130","0003510c","Function","Global","User Defined","0","0"
"S_SAV_OBJ_140","0003511c","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_1BC","00035198","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_200","000351dc","Function","Global","User Defined","0","0"
"S_SAV_OBJ_214","000351f0","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_278","00035254","Instruction Label","Global","Imported","1","0"
"S_SAV_OBJ_2A4","00035280","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2AC","00035288","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2B4","00035290","Function","Global","User Defined","0","0"
"_SpuGetAnyVoice","000352cc","Function","Global","User Defined","0","0"
"SpuSetKey","0003535c","Function","Global","User Defined","0","0"
"S_SK_OBJ_9C","000353f8","Instruction Label","Global","Imported","1","0"
"S_SK_OBJ_C4","00035420","Instruction Label","Global","Imported","1","0"
"S_SK_OBJ_E4","00035440","Instruction Label","Global","Imported","1","0"
"S_SK_OBJ_160","000354bc","Instruction Label","Global","Imported","1","0"
"S_SK_OBJ_188","000354e4","Instruction Label","Global","Imported","1","0"
"S_SK_OBJ_1AC","00035508","Function","Global","Imported","1","0"
"S_SK_OBJ_1B4","00035510","Function","Global","Imported","5","0"
"SpuSetVoiceAttr","0003555c","Function","Global","Imported","0","0"
"S_SVA_OBJ_38","00035594","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_64","000355c0","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_7C","000355d8","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_8C","000355e8","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_98","000355f4","Instruction Label","Global","Imported","2","0"
"S_SVA_OBJ_A8","00035604","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_D8","00035634","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_E8","00035644","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_104","00035660","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_13C","00035698","Function","Global","User Defined","0","0"
"S_SVA_OBJ_144","000356a0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_14C","000356a8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_154","000356b0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_15C","000356b8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_164","000356c0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_16C","000356c8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_170","000356cc","Instruction Label","Global","Imported","2","0"
"S_SVA_OBJ_194","000356f0","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_1A0","000356fc","Instruction Label","Global","Imported","2","0"
"S_SVA_OBJ_1B8","00035714","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_1C8","00035724","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_1E4","00035740","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_21C","00035778","Function","Global","User Defined","0","0"
"S_SVA_OBJ_224","00035780","Function","Global","User Defined","0","0"
"S_SVA_OBJ_22C","00035788","Function","Global","User Defined","0","0"
"S_SVA_OBJ_234","00035790","Function","Global","User Defined","0","0"
"S_SVA_OBJ_23C","00035798","Function","Global","User Defined","0","0"
"S_SVA_OBJ_244","000357a0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_24C","000357a8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_250","000357ac","Instruction Label","Global","Imported","2","0"
"S_SVA_OBJ_274","000357d0","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_280","000357dc","Instruction Label","Global","Imported","2","0"
"S_SVA_OBJ_298","000357f4","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_2A8","00035804","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_2B4","00035810","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_2C8","00035824","Instruction Label","Global","Imported","1","0"
"S_SVA_OBJ_2D4","00035830","Instruction Label","Global","Imported","1","0"
