"_spu_FsetPCR","00023e3c","Function","Global","User Defined","0","0"
"SPU_OBJ_A7C","00023e88","Function","Global","User Defined","0","0"
"SPU_OBJ_A88","00023e94","Function","Global","User Defined","0","0"
"SPU_OBJ_AB0","00023ebc","Function","Global","User Defined","0","0"
"_spu_Fw1ts","00023ee4","Function","Global","Imported","0","0"
"SPU_OBJ_B18","00023f24","Function","Global","User Defined","0","0"
"DeliverEvent","00023f4c","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_30","00024014","Function","Global","User Defined","0","0"
"DS_CQ_flush","00024100","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_17C","00024160","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_204","000241e8","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_300","000242e4","Function","Global","Imported","2","0"
"DSSYS_2_OBJ_3F4","000243d8","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_464","00024448","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_5BC","000245a0","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_5CC","000245b0","Function","Global","User Defined","3","0"
"DSSYS_2_OBJ_668","0002464c","Function","Global","Imported","9","0"
"DSSYS_2_OBJ_688","0002466c","Function","Global","Imported","0","0"
"DsInit","000246f8","Function","Global","Imported","0","0"
"DsReset","0002483c","Function","Global","Imported","0","0"
"DsCommand","00024948","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_A34","00024a18","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_B30","00024b14","Function","Global","User Defined","0","0"
"DsPacket","00024bbc","Function","Global","Imported","0","0"
"_DsPacket2","00024bf0","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_D10","00024cf4","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_D80","00024d64","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_DCC","00024db0","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_E20","00024e04","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_EDC","00024ec0","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_F7C","00024f60","Function","Global","User Defined","2","0"
"DSSYS_2_OBJ_F80","00024f64","Function","Global","User Defined","6","0"
"DsSync","00024f90","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_1168","0002514c","Function","Global","User Defined","1","0"
"DSSYS_2_OBJ_1188","0002516c","Function","Global","User Defined","1","0"
"DsReady","00025180","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_1214","000251f8","Function","Global","User Defined","0","0"
"DsQueueLen","00025214","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_1240","00025224","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_12E4","000252c8","Function","Global","Imported","0","0"
"DSSYS_2_OBJ_1374","00025358","Function","Global","User Defined","0","0"
"DSSYS_2_OBJ_1388","0002536c","Function","Global","User Defined","1","0"
"DSSYS_2_OBJ_13B8","0002539c","Function","Global","Imported","0","0"
"DS_init","000253d4","Function","Global","Imported","0","0"
"DS_reset_members","00025474","Function","Global","Imported","0","0"
"DS_close","00025554","Function","Global","Imported","0","0"
"DS_cw","00025594","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_22C","00025600","Function","Global","User Defined","2","0"
"DS_vsync_callback","00025610","Function","Global","User Defined","0","0"
"DS_sync_callback","0002561c","Function","Global","User Defined","0","0"
"DS_ready_callback","00025628","Function","Global","User Defined","0","0"
"DS_start_callback","00025634","Function","Global","User Defined","0","0"
"DS_system_status","00025640","Function","Global","User Defined","0","0"
"DS_lastcom","00025658","Function","Global","User Defined","0","0"
"DS_lastmode","00025668","Function","Global","User Defined","0","0"
"DS_lastpos","00025678","Function","Global","User Defined","0","0"
"DS_lastseek","00025684","Function","Global","User Defined","0","0"
"DS_lastread","00025694","Function","Global","User Defined","0","0"
"DS_status","000256a4","Function","Global","User Defined","0","0"
"DS_shell_open","000256b4","Function","Global","User Defined","0","0"
"DS_cw_system","000256c4","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_330","00025704","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_37C","00025750","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_3B8","0002578c","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_450","00025824","Function","Global","User Defined","5","0"
"DSSYS_1_OBJ_4A0","00025874","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_4F0","000258c4","Function","Global","User Defined","1","0"
"DSSYS_1_OBJ_508","000258dc","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_708","00025adc","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_71C","00025af0","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_724","00025af8","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_72C","00025b00","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_734","00025b08","Function","Global","User Defined","8","0"
"DSSYS_1_OBJ_7C8","00025b9c","Function","Global","User Defined","2","0"
"DSSYS_1_OBJ_7D8","00025bac","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_830","00025c04","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_860","00025c34","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_934","00025d08","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_93C","00025d10","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_970","00025d44","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_9E8","00025dbc","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_A20","00025df4","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_A68","00025e3c","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_A90","00025e64","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_AA4","00025e78","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_AB8","00025e8c","Function","Global","User Defined","1","0"
"DSSYS_1_OBJ_B04","00025ed8","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_B08","00025edc","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_B54","00025f28","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_D78","0002614c","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_DCC","000261a0","Function","Global","User Defined","13","0"
"DSSYS_1_OBJ_DDC","000261b0","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_EB8","0002628c","Function","Global","User Defined","3","0"
"DSSYS_1_OBJ_EC8","0002629c","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_F5C","00026330","Function","Global","Imported","0","0"
"DSSYS_1_OBJ_FB0","00026384","Function","Global","User Defined","0","0"
"DS_stop","000263e0","Function","Global","Imported","0","0"
"DS_restart","00026458","Function","Global","User Defined","0","0"
"DS_system_active","00026468","Function","Global","User Defined","0","0"
"parcpy","00026478","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_10E4","000264b8","Function","Global","User Defined","2","0"
"rescpy","000264c0","Function","Global","User Defined","0","0"
"DSSYS_1_OBJ_112C","00026500","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_0","00026514","Function","Global","Imported","0","0"
"BIOS_1_OBJ_64","00026578","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_264","00026778","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_364","00026878","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_3B0","000268c4","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_430","00026944","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_4B0","000269c4","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_550","00026a64","Function","Global","User Defined","0","0"
"CD_sync","00026a78","Function","Global","Imported","0","0"
"BIOS_1_OBJ_69C","00026bb0","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_6CC","00026be0","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_7B4","00026cc8","Function","Global","User Defined","1","0"
"CD_ready","00026cf8","Function","Global","Imported","0","0"
"BIOS_1_OBJ_91C","00026e30","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_94C","00026e60","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_A7C","00026f90","Function","Global","User Defined","1","0"
"CD_cw","00026fc0","Function","Global","Imported","0","0"
"BIOS_1_OBJ_D78","0002728c","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_DA8","000272bc","Function","Global","User Defined","2","0"
"BIOS_1_OBJ_E90","000273a4","Function","Global","User Defined","4","0"
"CD_vol","000273cc","Function","Global","User Defined","0","0"
"CD_flush","00027454","Function","Global","User Defined","0","0"
"CD_initvol","00027528","Function","Global","User Defined","0","0"
"CD_initintr","00027618","Function","Global","Imported","0","0"
"CD_init","00027664","Function","Global","Imported","0","0"
"BIOS_1_OBJ_1320","00027834","Function","Global","User Defined","2","0"
"CD_datasync","00027844","Function","Global","Imported","0","0"
"BIOS_1_OBJ_1398","000278ac","Function","Global","Imported","2","0"
"BIOS_1_OBJ_1448","0002795c","Function","Global","User Defined","0","0"
"CD_set_test_parmnum","000279ac","Function","Global","User Defined","0","0"
"BIOS_1_OBJ_14A4","000279b8","Function","Global","Imported","0","0"
"BIOS_1_OBJ_14D8","000279ec","Function","Global","User Defined","2","0"
"DsRead","00027a94","Function","Global","Imported","0","0"
"DSREAD_OBJ_A4","00027b38","Function","Global","User Defined","0","0"
"DSREAD_OBJ_110","00027ba4","Function","Global","User Defined","0","0"
"DSREAD_OBJ_130","00027bc4","Function","Global","Imported","0","0"
"DSREAD_OBJ_164","00027bf8","Function","Global","Imported","0","0"
"DSREAD_OBJ_2AC","00027d40","Function","Global","User Defined","0","0"
"DSREAD_OBJ_2C4","00027d58","Function","Global","User Defined","3","0"
"DSREAD_OBJ_2DC","00027d70","Function","Global","Imported","0","0"
"DsReadSync","00027e44","Function","Global","Imported","0","0"
"DSREAD_OBJ_400","00027e94","Function","Global","User Defined","0","0"
"DsReadCallback","00027eb4","Function","Global","User Defined","0","0"
"DsReadBreak","00027ec8","Function","Global","Imported","0","0"
"DSREAD_OBJ_454","00027ee8","Function","Global","Imported","0","0"
"DSREAD_OBJ_4B0","00027f44","Function","Global","User Defined","0","0"
"DsReadMode","00027f84","Function","Global","User Defined","0","0"
"DsSearchFile","00027fa4","Function","Global","Imported","0","0"
"DSFILE_OBJ_110","000280b4","Function","Global","User Defined","0","0"
"DSFILE_OBJ_2AC","00028250","Function","Global","User Defined","0","0"
"DSFILE_OBJ_2B8","0002825c","Function","Global","User Defined","2","0"
"DSFILE_OBJ_2E0","00028284","Function","Global","Imported","0","0"
"DSFILE_OBJ_300","000282a4","Function","Global","Imported","0","0"
"DSFILE_OBJ_59C","00028540","Function","Global","User Defined","4","0"
"DSFILE_OBJ_5C4","00028568","Function","Global","Imported","0","0"
"DSFILE_OBJ_648","000285ec","Function","Global","User Defined","0","0"
"DSFILE_OBJ_668","0002860c","Function","Global","Imported","0","0"
"DSFILE_OBJ_7DC","00028780","Function","Global","User Defined","0","0"
"DSFILE_OBJ_7F8","0002879c","Function","Global","User Defined","0","0"
"DSFILE_OBJ_8DC","00028880","Function","Global","User Defined","2","0"
"DSFILE_OBJ_904","000288a8","Function","Global","Imported","0","0"
"strcmp","00028904","Function","Global","User Defined","0","0"
"strncmp","00028914","Function","Global","User Defined","0","0"
"DsStartReadySystem","00028924","Function","Global","User Defined","0","0"
"DSREADY_OBJ_70","00028994","Function","Global","User Defined","0","0"
"DsEndReadySystem","000289a8","Function","Global","Imported","0","0"
"DsReadySystemMode","00028a0c","Function","Global","User Defined","0","0"
"DSREADY_OBJ_FC","00028a20","Function","Global","Imported","0","0"
"DSREADY_OBJ_218","00028b3c","Function","Global","User Defined","4","0"
"DSREADY_OBJ_2FC","00028c20","Function","Global","User Defined","3","0"
"DSREADY_OBJ_3B4","00028cd8","Function","Global","User Defined","2","0"
"DSREADY_OBJ_3BC","00028ce0","Function","Global","User Defined","2","0"
"DSREADY_OBJ_3D8","00028cfc","Function","Global","Imported","0","0"
"DSREADY_OBJ_478","00028d9c","Function","Global","User Defined","4","0"
"DSREADY_OBJ_490","00028db4","Function","Global","Imported","0","0"
"DSREADY_OBJ_508","00028e2c","Function","Global","Imported","0","0"
"ER_active","00028e5c","Function","Global","User Defined","0","0"
"ER_clear","00028e6c","Function","Global","Imported","0","0"
"CdGetSector","00028f84","Function","Global","Imported","0","0"
"CD_getsector","00028fa4","Function","Global","User Defined","0","0"
"CD_getsector2","000290c4","Function","Global","User Defined","0","0"
"CdIntToPos","000291b4","Function","Global","User Defined","0","0"
"CdPosToInt","000292c4","Function","Global","User Defined","0","0"
"DsLastPos","00029344","Function","Global","Imported","0","0"
"D3_008_OBJ_44","00029388","Function","Global","User Defined","0","0"
"strcat","0002976c","Function","Global","User Defined","0","0"
"DsSystemStatus","0002ae08","Function","Global","Imported","0","0"
"CdMix","0002b2dc","Function","Global","Imported","0","0"
"PCopen","0002b7c4","Function","Global","User Defined","0","0"
"PClseek","0002b7f4","Function","Global","User Defined","0","0"
"PCread","0002b818","Function","Global","Imported","0","0"
"read_obj_94","0002b8ac","Function","Global","User Defined","1","0"
"_SN_read","0002b8d4","Function","Global","User Defined","0","0"
"PCcreat","0002ba54","Function","Global","User Defined","0","0"
"_SN_write","0002bb30","Function","Global","User Defined","0","0"
"ApplyMatrixLV","0002e5fc","Function","Global","User Defined","0","0"
"SetDefDrawEnv","0002fd94","Function","Global","Imported","0","0"
"E03_OBJ_78","0002fe0c","Function","Global","User Defined","0","0"
"SetDefDispEnv","0002fe54","Function","Global","User Defined","0","0"
"SetDrawTPage","0002fee4","Function","Global","User Defined","0","0"
"SetDrawStp","0002ff14","Function","Global","User Defined","0","0"
"P40_OBJ_1C","0002ff30","Function","Global","User Defined","0","0"
"SsEnd","00031e3c","Function","Global","Imported","0","0"
"SSEND_OBJ_88","00031ec4","Function","Global","User Defined","0","0"
"SSSTART_OBJ_0","00031f0c","Function","Global","Imported","0","0"
"SSSTART_OBJ_C0","00031fcc","Function","Global","User Defined","0","0"
"SSSTART_OBJ_170","0003207c","Function","Global","User Defined","1","0"
"SSSTART_OBJ_208","00032114","Function","Global","User Defined","1","0"
"SSSTART_OBJ_210","0003211c","Function","Global","User Defined","0","0"
"SSSTART_OBJ_218","00032124","Function","Global","User Defined","1","0"
"SsStart","0003213c","Function","Global","Imported","1","0"
"SsStart2","0003215c","Function","Global","Imported","3","0"
"SSSTART_OBJ_270","0003217c","Function","Global","Imported","0","0"
"SSSTART_OBJ_2BC","000321c8","Function","Global","Imported","0","0"
"SSSTART_OBJ_2F4","00032200","Function","Global","User Defined","0","0"
"SsSeqCalledTbyT","0003221c","Function","Global","Imported","0","0"
"_SsSndCrescendo","0003248c","Function","Global","Imported","0","0"
"CRES_OBJ_150","000325dc","Function","Global","Imported","5","0"
"CRES_OBJ_1B8","00032644","Function","Global","User Defined","0","0"
"_SsSndPause","0003269c","Function","Global","Imported","0","0"
"_SsSndPlay","0003273c","Function","Global","Imported","0","0"
"_SsSeqPlay","0003276c","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_DC","00032848","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_E0","0003284c","Function","Global","User Defined","1","0"
"_SsSeqGetEof","00032868","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_204","00032970","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_2D4","00032a40","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_328","00032a94","Function","Global","User Defined","0","0"
"_SsGetSeqData","00032aac","Function","Global","Imported","0","0"
"MIDIREAD_OBJ_5F8","00032d64","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_654","00032dc0","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_6A8","00032e14","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_6BC","00032e28","Function","Global","User Defined","0","0"
"MIDIREAD_OBJ_6C8","00032e34","Function","Global","User Defined","0","0"
"_SsReadDeltaValue","00032e5c","Function","Global","User Defined","0","0"
"_SsSndNextSep","00032f0c","Function","Global","User Defined","0","0"
"_SsSndReplay","0003300c","Function","Global","User Defined","0","0"
"_SsInit","0003306c","Function","Global","Imported","0","0"
"_SsSndStop","0003310c","Function","Global","Imported","0","0"
"SsSeqStop","0003328c","Function","Global","Imported","0","0"
"SsSepStop","000332b4","Function","Global","Imported","0","0"
"SsSetTickMode","000332ec","Function","Global","Imported","0","0"
"SSTICK_OBJ_4C","00033338","Function","Global","User Defined","0","0"
"SSTICK_OBJ_84","00033370","Function","Global","User Defined","0","0"
"SSTICK_OBJ_A8","00033394","Function","Global","User Defined","0","0"
"SSTICK_OBJ_C8","000333b4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_D8","000333c4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_E8","000333d4","Function","Global","User Defined","0","0"
"SSTICK_OBJ_100","000333ec","Function","Global","User Defined","0","0"
"SSTICK_OBJ_124","00033410","Function","Global","User Defined","1","0"
"SSTICK_OBJ_138","00033424","Function","Global","User Defined","0","0"
"_SsSndTempo","0003343c","Function","Global","User Defined","0","0"
"TEMPO_OBJ_124","00033560","Function","Global","User Defined","0","0"
"TEMPO_OBJ_130","0003356c","Function","Global","User Defined","3","0"
"TEMPO_OBJ_204","00033640","Function","Global","User Defined","0","0"
"_SsVmFlush","0003366c","Function","Global","Imported","0","0"
"VM_F_OBJ_E0","0003374c","Function","Global","Imported","3","0"
"VM_F_OBJ_1A8","00033814","Function","Global","Imported","2","0"
"_SsVmInit","00033b3c","Function","Global","Imported","0","0"
"VM_INIT_OBJ_FC","00033c38","Function","Global","User Defined","0","0"
"_SsVmKeyOffNow","00033e8c","Function","Global","User Defined","0","0"
"VM_NOWOF_OBJ_34","00033ec0","Function","Global","User Defined","0","0"
"_SsVmSetSeqVol","00033f4c","Function","Global","Imported","0","0"
"VM_SEQ_OBJ_324","00034270","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_3BC","00034308","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_440","0003438c","Function","Global","User Defined","0","0"
"VM_SEQ_OBJ_470","000343bc","Function","Global","Imported","9","0"
"_SsVmGetSeqVol","000344b8","Function","Global","User Defined","0","0"
"_SsVmSeqKeyOff","0003451c","Function","Global","User Defined","0","0"
"_SsVmVSetUp","000345cc","Function","Global","User Defined","0","0"
"VM_VSU_OBJ_B8","00034684","Function","Global","User Defined","1","0"
"CloseEvent","0003472c","Function","Global","User Defined","0","0"
"DisableEvent","0003473c","Function","Global","User Defined","0","0"
"_SpuInit","0003477c","Function","Global","Imported","0","0"
"SpuStart","00034864","Function","Global","Imported","0","0"
"OpenEvent","000348dc","Function","Global","User Defined","0","0"
"EnableEvent","000348ec","Function","Global","User Defined","0","0"
"SpuInitMalloc","000348fc","Function","Global","User Defined","0","0"
"S_M_INIT_OBJ_4C","00034948","Function","Global","User Defined","0","0"
"SpuMalloc","0003495c","Function","Global","Imported","0","0"
"S_M_M_OBJ_54","000349b0","Function","Global","User Defined","0","0"
"S_M_M_OBJ_12C","00034a88","Function","Global","User Defined","1","0"
"S_M_M_OBJ_1FC","00034b58","Function","Global","Imported","2","0"
"S_M_M_OBJ_2A8","00034c04","Function","Global","User Defined","3","0"
"_spu_gcSPU","00034c2c","Function","Global","User Defined","0","0"
"S_M_INT_OBJ_1D4","00034e00","Function","Global","Imported","3","0"
"S_M_INT_OBJ_270","00034e9c","Function","Global","User Defined","2","0"
"SpuFree","00034f2c","Function","Global","Imported","0","0"
"S_M_F_OBJ_64","00034f90","Function","Global","User Defined","2","0"
"_SpuSetAnyVoice","00034fdc","Function","Global","User Defined","0","0"
"S_SAV_OBJ_130","0003510c","Function","Global","User Defined","0","0"
"S_SAV_OBJ_200","000351dc","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2A4","00035280","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2AC","00035288","Function","Global","User Defined","0","0"
"S_SAV_OBJ_2B4","00035290","Function","Global","User Defined","0","0"
"_SpuGetAnyVoice","000352cc","Function","Global","User Defined","0","0"
"SpuSetKey","0003535c","Function","Global","User Defined","0","0"
"S_SK_OBJ_1AC","00035508","Function","Global","Imported","1","0"
"S_SK_OBJ_1B4","00035510","Function","Global","Imported","5","0"
"SpuSetVoiceAttr","0003555c","Function","Global","Imported","0","0"
"S_SVA_OBJ_13C","00035698","Function","Global","User Defined","0","0"
"S_SVA_OBJ_144","000356a0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_14C","000356a8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_154","000356b0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_15C","000356b8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_164","000356c0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_16C","000356c8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_21C","00035778","Function","Global","User Defined","0","0"
"S_SVA_OBJ_224","00035780","Function","Global","User Defined","0","0"
"S_SVA_OBJ_22C","00035788","Function","Global","User Defined","0","0"
"S_SVA_OBJ_234","00035790","Function","Global","User Defined","0","0"
"S_SVA_OBJ_23C","00035798","Function","Global","User Defined","0","0"
"S_SVA_OBJ_244","000357a0","Function","Global","User Defined","0","0"
"S_SVA_OBJ_24C","000357a8","Function","Global","User Defined","0","0"
"S_SVA_OBJ_5C0","00035b1c","Function","Global","User Defined","0","0"
"_spu_note2pitch","00035b5c","Function","Global","User Defined","0","0"
"S_N2P_OBJ_C8","00035c24","Function","Global","User Defined","0","0"
"_spu_pitch2note","00035c2c","Function","Global","User Defined","0","0"
"S_N2P_OBJ_158","00035cb4","Function","Global","User Defined","0","0"
"S_N2P_OBJ_1C0","00035d1c","Function","Global","User Defined","0","0"
"SpuGetVoiceEnvelope","00035d5c","Function","Global","User Defined","0","0"
"SsUtSetReverbType","00035e50","Function","Global","Imported","0","0"
"UT_REV_OBJ_54","00035ea4","Function","Global","User Defined","0","0"
"UT_REV_OBJ_8C","00035edc","Function","Global","User Defined","0","0"
"SpuSetReverb","00035f30","Function","Global","Imported","0","0"
"S_SR_OBJ_CC","00035ffc","Function","Global","User Defined","0","0"
"S_SR_OBJ_D0","00036000","Function","Global","User Defined","0","0"
"_SpuIsInAllocateArea","00036020","Function","Global","User Defined","0","0"
"S_M_UTIL_OBJ_2C","0003604c","Function","Global","User Defined","0","0"
"S_M_UTIL_OBJ_78","00036098","Function","Global","User Defined","2","0"
"_SpuIsInAllocateArea_","000360a0","Function","Global","User Defined","0","0"
"S_M_UTIL_OBJ_B8","000360d8","Function","Global","User Defined","0","0"
"S_M_UTIL_OBJ_104","00036124","Function","Global","User Defined","2","0"
"SpuSetReverbModeParam","00036130","Function","Global","Imported","0","0"
"S_SRMP_OBJ_158","00036288","Function","Global","User Defined","0","0"
"S_SRMP_OBJ_168","00036298","Function","Global","User Defined","1","0"
"S_SRMP_OBJ_31C","0003644c","Function","Global","User Defined","0","0"
"S_SRMP_OBJ_400","00036530","Function","Global","User Defined","1","0"
"S_SRMP_OBJ_424","00036554","Function","Global","User Defined","1","0"
"S_SRMP_OBJ_4A4","000365d4","Function","Global","User Defined","1","0"
"_spu_setReverbAttr","00036610","Function","Global","User Defined","0","0"
"SpuReserveReverbWorkArea","00036ae0","Function","Global","Imported","0","0"
"S_RRWA_OBJ_3C","00036b1c","Function","Global","User Defined","0","0"
"SpuIsReverbWorkAreaReserved","00036b30","Function","Global","Imported","0","0"
"S_IRWAR_OBJ_30","00036b60","Function","Global","User Defined","0","0"
"SpuClearReverbWorkArea","00036b70","Function","Global","Imported","0","0"
"S_CRWA_OBJ_9C","00036c0c","Function","Global","User Defined","0","0"
"S_CRWA_OBJ_170","00036ce0","Function","Global","User Defined","1","0"
"WaitEvent","00036d10","Function","Global","User Defined","0","0"
"strrchr","00036e18","Function","Global","User Defined","0","0"
"SsSetSerialAttr","00037120","Function","Global","Imported","0","0"
"SsSetMVol","000371e0","Function","Global","Imported","0","0"
"SsSetTableSize","00037230","Function","Global","User Defined","0","0"
"SsSetReservedVoice","00037450","Function","Global","User Defined","0","0"
"VS_SRV_OBJ_28","00037478","Function","Global","User Defined","0","0"
"_SsSndSetVol","00037840","Function","Global","Imported","0","0"
"SSVOL_OBJ_80","000378c0","Function","Global","User Defined","0","0"
"SsSeqSetVol","000378d0","Function","Global","Imported","0","0"
"SSVOL_OBJ_E8","00037928","Function","Global","User Defined","0","0"
"SsSepSetVol","00037938","Function","Global","Imported","0","0"
"SSVOL_OBJ_178","000379b8","Function","Global","User Defined","0","0"
"SsUtKeyOn","000379d0","Function","Global","Imported","0","0"
"UT_KEY_OBJ_144","00037b14","Function","Global","User Defined","0","0"
"UT_KEY_OBJ_148","00037b18","Function","Global","User Defined","0","0"
"UT_KEY_OBJ_330","00037d00","Function","Global","User Defined","0","0"
"UT_KEY_OBJ_33C","00037d0c","Function","Global","User Defined","0","0"
"SsUtKeyOff","00037d3c","Function","Global","Imported","0","0"
"UT_KEY_OBJ_458","00037e28","Function","Global","User Defined","0","0"
"UT_KEY_OBJ_49C","00037e6c","Function","Global","User Defined","0","0"
"SsUtSetReverbDepth","00037e80","Function","Global","User Defined","0","0"
"_SsVmAlloc","00037f10","Function","Global","User Defined","0","0"
"VM_ALOC1_OBJ_160","00038070","Function","Global","User Defined","0","0"
"VM_ALOC1_OBJ_164","00038074","Function","Global","User Defined","4","0"
"VM_ALOC1_OBJ_178","00038088","Function","Global","User Defined","1","0"
"VM_ALOC1_OBJ_198","000380a8","Function","Global","Imported","5","0"
"VM_ALOC1_OBJ_204","00038114","Function","Global","Imported","9","0"
"_SsVmDoAllocate","00038180","Function","Global","User Defined","0","0"
"VM_ALOC2_OBJ_E8","00038268","Function","Global","User Defined","0","0"
"note2pitch","00038350","Function","Global","Imported","0","0"
"note2pitch2","0003839c","Function","Global","Imported","0","0"
"SsPitchFromNote","00038404","Function","Global","User Defined","0","0"
"VM_N2P_OBJ_D0","00038420","Function","Global","Imported","3","0"
"VM_N2P_OBJ_1CC","0003851c","Function","Global","User Defined","0","0"
"vmNoiseOn","00038530","Function","Global","Imported","0","0"
"VM_NO1_OBJ_1C4","000386f4","Function","Global","Imported","1","0"
"VM_NO1_OBJ_234","00038764","Function","Global","User Defined","0","0"
"VM_NO1_OBJ_274","000387a4","Function","Global","Imported","2","0"
"VM_NO1_OBJ_2A4","000387d4","Function","Global","User Defined","0","0"
"VM_NO1_OBJ_2CC","000387fc","Function","Global","User Defined","1","0"
"VM_NO1_OBJ_3B0","000388e0","Function","Global","User Defined","0","0"
"VM_NO1_OBJ_53C","00038a6c","Function","Global","User Defined","0","0"
"vmNoiseOff","00038aa0","Function","Global","User Defined","0","0"
"_SsVmKeyOnNow","00038ae0","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_1B4","00038c94","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_224","00038d04","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_294","00038d74","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_2BC","00038d9c","Function","Global","User Defined","1","0"
"VM_NOWON_OBJ_3C4","00038ea4","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_440","00038f20","Function","Global","User Defined","0","0"
"SpuSetNoiseClock","00038fb0","Function","Global","User Defined","0","0"
"SSCLOSE_OBJ_0","000390e8","Function","Global","Imported","0","0"
"SsSeqClose","00039264","Function","Global","Imported","0","0"
"SsSepClose","00039288","Function","Global","Imported","0","0"
"SsSepOpen","00039374","Function","Global","Imported","0","0"
"SSOPENP_OBJ_248","000395bc","Function","Global","User Defined","0","0"
"SSOPENP_OBJ_2D0","00039644","Function","Global","User Defined","0","0"
"_SsContBankChange","00039674","Function","Global","Imported","0","0"
"_SsContDataEntry","000396f4","Function","Global","Imported","0","0"
